month,day,second,temp
01,28,022432,51
01,28,022931,51
01,28,023430,51
01,28,023930,51
01,28,024429,51
01,28,024928,52
01,28,025427,52
01,28,025926,51
01,28,030425,51
01,28,030925,51
01,28,031425,51
01,28,031924,51
01,28,032423,51
01,28,032922,51
01,28,033421,51
01,28,033920,51
01,28,034419,51
01,28,034918,51
01,28,035417,51
01,28,035916,51
01,28,040415,52
01,28,040914,52
01,28,041413,51
01,28,041912,51
01,28,042411,51
01,28,042910,51
01,28,043410,52
01,28,043909,51
01,28,044408,51
01,28,044907,51
01,28,045406,51
01,28,045905,51
01,28,050405,51
01,28,050904,52
01,28,051403,52
01,28,051902,52
01,28,052401,52
01,28,052900,52
01,28,053359,52
01,28,053858,52
01,28,054357,52
01,28,054856,51
01,28,055355,51
01,28,055854,51
01,28,060353,52
01,28,060853,51
01,28,061352,51
01,28,061851,51
01,28,062350,51
01,28,062849,51
01,28,063348,51
01,28,063847,51
01,28,064347,51
01,28,064846,51
01,28,065344,51
01,28,065843,51
01,28,070342,51
01,28,070841,52
01,28,071341,52
01,28,071839,52
01,28,072338,52
01,28,072837,52
01,28,073336,52
01,28,073835,52
01,28,074335,52
01,28,074834,52
01,28,075333,52
01,28,075831,52
01,28,080330,52
01,28,080830,52
01,28,081329,53
01,28,081828,53
01,28,082327,53
01,28,082826,53
01,28,083325,53
01,28,083823,53
01,28,084322,53
01,28,084821,53
01,28,085320,53
01,28,085819,53
01,28,090318,53
01,28,090817,53
01,28,091317,53
01,28,091815,53
01,28,092315,54
01,28,092814,54
01,28,093313,54
01,28,093813,54
01,28,094311,56
01,28,094811,56
01,28,095310,56
01,28,095810,56
01,28,100309,56
01,28,100809,56
01,28,101308,57
01,28,101807,57
01,28,102306,57
01,28,102805,57
01,28,103304,57
01,28,103803,57
01,28,104303,57
01,28,104802,58
01,28,105301,58
01,28,105800,58
01,28,110259,58
01,28,110759,58
01,28,111258,58
01,28,111757,59
01,28,112256,59
01,28,112755,59
01,28,113254,59
01,28,113754,60
01,28,114253,60
01,28,114752,60
01,28,115251,60
01,28,115750,60
01,28,120250,61
01,28,120749,61
01,28,121249,61
01,28,121747,61
01,28,122246,61
01,28,122746,61
01,28,123244,61
01,28,123743,61
01,28,124243,61
01,28,124743,62
01,28,125241,62
01,28,125741,62
01,28,130240,62
01,28,130739,62
01,28,131239,62
01,28,131739,62
01,28,132238,62
01,28,132737,62
01,28,133237,63
01,28,133736,63
01,28,134236,63
01,28,134736,63
01,28,135235,63
01,28,135735,63
01,28,140234,63
01,28,140733,63
01,28,141232,63
01,28,141731,63
01,28,142230,63
01,28,142729,63
01,28,143228,63
01,28,143727,63
01,28,144226,63
01,28,144725,63
01,28,145225,63
01,28,145723,63
01,28,150223,63
01,28,150722,63
01,28,151221,64
01,28,151720,64
01,28,152219,64
01,28,152718,64
01,28,153218,64
01,28,153717,64
01,28,154216,64
01,28,154716,64
01,28,155215,64
01,28,155714,64
01,28,160213,64
01,28,160712,64
01,28,161212,64
01,28,161712,64
01,28,162211,63
01,28,162712,63
01,28,163211,63
01,28,163710,63
01,28,164209,62
01,28,164709,62
01,28,165209,62
01,28,165709,62
01,28,170209,62
01,28,170709,62
01,28,171209,62
01,28,171708,62
01,28,172208,62
01,28,172707,62
01,28,173207,61
01,28,173709,61
01,28,174209,61
01,28,174709,61
01,28,175208,61
01,28,175708,61
01,28,180208,60
01,28,180710,60
01,28,181212,60
01,28,181712,60
01,28,182213,60
01,28,182713,60
01,28,183212,60
01,28,183712,59
01,28,184212,59
01,28,184713,59
01,28,185212,59
01,28,185712,59
01,28,190213,59
01,28,190714,59
01,28,191215,59
01,28,191717,59
01,28,192220,59
01,28,192721,59
01,28,193221,58
01,28,193720,58
01,28,194220,57
01,28,194720,57
01,28,195220,57
01,28,195720,57
01,28,200220,57
01,28,200722,57
01,28,201222,56
01,28,201722,56
01,28,202223,56
01,28,202724,56
01,28,203224,56
01,28,203724,56
01,28,204224,55
01,28,204725,55
01,28,205226,55
01,28,205729,55
01,28,210230,55
01,28,210730,55
01,28,211232,55
01,28,211737,55
01,28,212241,55
01,28,212743,55
01,28,213244,55
01,28,213745,55
01,28,214247,54
01,28,214750,54
01,28,215250,54
01,28,215751,54
01,28,220251,54
01,28,220752,54
01,28,221252,54
01,28,221751,54
01,28,222252,54
01,28,222754,54
01,28,223253,54
01,28,223753,54
01,28,224252,54
01,28,224755,54
01,28,225255,54
01,28,225754,54
01,28,230253,54
01,28,230752,54
01,28,231251,53
01,28,231755,53
01,28,232254,52
01,28,232758,52
01,28,233257,52
01,28,233756,52
01,28,234255,52
01,28,234754,52
01,28,235254,51
01,28,235752,51
01,29,000251,51
01,29,000751,51
01,29,001250,51
01,29,001749,51
01,29,002248,51
01,29,002747,51
01,29,003246,51
01,29,003745,50
01,29,004244,50
01,29,004743,50
01,29,005242,50
01,29,005741,50
01,29,010241,50
01,29,010740,50
01,29,011238,50
01,29,011737,50
01,29,012236,50
01,29,012735,50
01,29,013234,50
01,29,013733,50
01,29,014233,50
01,29,014732,50
01,29,015231,50
01,29,015730,50
01,29,020229,49
01,29,020728,49
01,29,021227,49
01,29,021727,49
01,29,022226,49
01,29,022725,49
01,29,023224,49
01,29,023724,50
01,29,024223,49
01,29,024722,50
01,29,025222,50
01,29,025721,50
01,29,030220,50
01,29,030720,49
01,29,031219,49
01,29,031718,49
01,29,032217,49
01,29,032717,49
01,29,033216,49
01,29,033715,48
01,29,034214,48
01,29,034713,48
01,29,035213,48
01,29,035712,48
01,29,040212,48
01,29,040711,48
01,29,041210,48
01,29,041709,48
01,29,042208,48
01,29,042707,48
01,29,043206,48
01,29,043705,48
01,29,044204,48
01,29,044703,48
01,29,045202,48
01,29,045701,48
01,29,050200,48
01,29,050700,48
01,29,051159,48
01,29,051659,48
01,29,052158,48
01,29,052657,48
01,29,053155,48
01,29,053654,48
01,29,054153,48
01,29,054653,47
01,29,055152,47
01,29,055651,47
01,29,060150,47
01,29,060649,47
01,29,061153,47
01,29,061652,47
01,29,062151,47
01,29,062651,47
01,29,063151,47
01,29,063650,47
01,29,064149,47
01,29,064648,47
01,29,065147,47
01,29,065646,47
01,29,070145,47
01,29,070645,47
01,29,071144,47
01,29,071643,47
01,29,072141,47
01,29,072641,47
01,29,073140,47
01,29,073639,47
01,29,074138,47
01,29,074637,47
01,29,075137,47
01,29,075635,47
01,29,080135,47
01,29,080634,47
01,29,081134,47
01,29,081633,47
01,29,082132,47
01,29,082632,47
01,29,083131,47
01,29,083629,47
01,29,084128,47
01,29,084627,47
01,29,085127,47
01,29,085626,48
01,29,090125,48
01,29,090625,48
01,29,091124,48
01,29,091624,49
01,29,092123,49
01,29,092622,49
01,29,093121,49
01,29,093620,49
01,29,094119,50
01,29,094618,50
01,29,095117,51
01,29,095618,51
01,29,100117,51
01,29,100616,51
01,29,101115,52
01,29,101615,53
01,29,102114,54
01,29,102614,53
01,29,103113,54
01,29,103613,54
01,29,104112,54
01,29,104611,54
01,29,105110,54
01,29,105609,55
01,29,110109,55
01,29,110607,55
01,29,111107,55
01,29,111606,55
01,29,112106,55
01,29,112606,56
01,29,113106,56
01,29,113607,56
01,29,114106,57
01,29,114606,57
01,29,115106,57
01,29,115605,57
01,29,120105,57
01,29,120605,57
01,29,121106,57
01,29,121607,57
01,29,122106,57
01,29,122606,57
01,29,123105,57
01,29,123606,57
01,29,124106,58
01,29,124606,58
01,29,125106,58
01,29,125608,58
01,29,130107,58
01,29,130607,58
01,29,131108,58
01,29,131608,58
01,29,132108,58
01,29,132607,59
01,29,133108,59
01,29,133608,59
01,29,134108,59
01,29,134608,59
01,29,135108,59
01,29,135607,59
01,29,140107,59
01,29,140606,59
01,29,141107,60
01,29,141607,60
01,29,142107,60
01,29,142607,61
01,29,143107,61
01,29,143608,62
01,29,144108,62
01,29,144608,62
01,29,145108,62
01,29,145608,62
01,29,150107,62
01,29,150609,62
01,29,151111,63
01,29,151613,61
01,29,152116,61
01,29,152617,61
01,29,153118,62
01,29,153618,62
01,29,154119,62
01,29,154619,61
01,29,155119,61
01,29,155618,62
01,29,160123,62
01,29,160625,62
01,29,161125,62
01,29,161624,61
01,29,162127,61
01,29,162627,61
01,29,163130,61
01,29,163630,61
01,29,164143,61
01,29,164645,61
01,29,165148,61
01,29,165651,61
01,29,170153,61
01,29,170653,61
01,29,171155,61
01,29,171657,60
01,29,172159,60
01,29,172701,60
01,29,173202,60
01,29,173704,60
01,29,174205,60
01,29,174707,59
01,29,175208,59
01,29,175711,58
01,29,180213,58
01,29,180715,58
01,29,181217,58
01,29,181719,56
01,29,182220,56
01,29,182722,56
01,29,183224,56
01,29,183725,56
01,29,184227,56
01,29,184728,55
01,29,185230,55
01,29,185731,55
01,29,190232,55
01,29,190734,54
01,29,191235,54
01,29,191737,54
01,29,192239,54
01,29,192740,54
01,29,193242,54
01,29,193743,54
01,29,194243,54
01,29,194745,53
01,29,195245,53
01,29,195745,53
01,29,200246,53
01,29,200747,53
01,29,201247,53
01,29,201747,53
01,29,202248,53
01,29,202747,53
01,29,203247,52
01,29,203748,52
01,29,204247,52
01,29,204747,52
01,29,205248,52
01,29,205750,52
01,29,210249,52
01,29,210748,51
01,29,211247,51
01,29,211746,51
01,29,212245,51
01,29,212746,51
01,29,213246,51
01,29,213746,51
01,29,214247,51
01,29,214747,51
01,29,215247,51
01,29,215747,51
01,29,220246,51
01,29,220750,50
01,29,221250,51
01,29,221749,51
01,29,222249,51
01,29,222749,50
01,29,223249,50
01,29,223748,50
01,29,224250,50
01,29,224749,50
01,29,225248,50
01,29,225751,50
01,29,230251,50
01,29,230749,50
01,29,231248,50
01,29,231748,50
01,29,232247,50
01,29,232746,50
01,29,233245,50
01,29,233744,50
01,29,234243,49
01,29,234742,49
01,29,235241,49
01,29,235740,49
01,30,000239,49
01,30,000739,49
01,30,001238,49
01,30,001736,49
01,30,002235,49
01,30,002735,49
01,30,003234,49
01,30,003733,49
01,30,004232,49
01,30,004732,49
01,30,005231,49
01,30,005730,49
01,30,010229,48
01,30,010728,48
01,30,011227,48
01,30,011726,48
01,30,012225,48
01,30,012724,48
01,30,013223,48
01,30,013722,48
01,30,014221,48
01,30,014720,48
01,30,015219,48
01,30,015718,48
01,30,020217,48
01,30,020717,48
01,30,021216,48
01,30,021715,48
01,30,022214,48
01,30,022713,48
01,30,023212,48
01,30,023711,48
01,30,024210,48
01,30,024709,48
01,30,025209,48
01,30,025708,48
01,30,030207,48
01,30,030706,48
01,30,031205,48
01,30,031704,48
01,30,032203,48
01,30,032703,48
01,30,033202,48
01,30,033701,48
01,30,034201,48
01,30,034700,48
01,30,035159,48
01,30,035658,48
01,30,040158,48
01,30,040657,48
01,30,041156,48
01,30,041656,48
01,30,042155,48
01,30,042654,48
01,30,043153,48
01,30,043652,48
01,30,044151,48
01,30,044650,48
01,30,045149,48
01,30,045648,48
01,30,050147,48
01,30,050646,48
01,30,051145,48
01,30,051644,48
01,30,052143,47
01,30,052643,47
01,30,053142,47
01,30,053641,48
01,30,054140,48
01,30,054639,48
01,30,055138,48
01,30,055637,48
01,30,060136,48
01,30,060635,48
01,30,061134,48
01,30,061633,48
01,30,062132,48
01,30,062631,48
01,30,063130,48
01,30,063629,48
01,30,064128,48
01,30,064627,48
01,30,065126,48
01,30,065625,48
01,30,070124,48
01,30,070623,48
01,30,071122,48
01,30,071621,48
01,30,072120,48
01,30,072619,48
01,30,073118,48
01,30,073617,48
01,30,074116,48
01,30,074615,49
01,30,075114,49
01,30,075613,49
01,30,080112,49
01,30,080611,49
01,30,081111,49
01,30,081610,49
01,30,082108,49
01,30,082607,49
01,30,083106,49
01,30,083605,49
01,30,084104,49
01,30,084603,49
01,30,085102,49
01,30,085601,49
01,30,090100,49
01,30,090559,50
01,30,091058,50
01,30,091557,50
01,30,092056,50
01,30,092555,51
01,30,093054,51
01,30,093555,51
01,30,094054,51
01,30,094553,51
01,30,095052,52
01,30,095551,52
01,30,100050,52
01,30,100549,52
01,30,101048,53
01,30,101547,53
01,30,102046,53
01,30,102545,53
01,30,103044,54
01,30,103543,54
01,30,104042,54
01,30,104541,54
01,30,105040,55
01,30,105539,55
01,30,110038,55
01,30,110537,56
01,30,111037,56
01,30,111536,58
01,30,112037,58
01,30,112536,58
01,30,113035,59
01,30,113534,59
01,30,114033,59
01,30,114532,59
01,30,115031,59
01,30,115530,60
01,30,120029,60
01,30,120529,61
01,30,121028,61
01,30,121527,61
01,30,122026,61
01,30,122525,61
01,30,123024,62
01,30,123524,62
01,30,124024,62
01,30,124523,62
01,30,125022,63
01,30,125522,63
01,30,130022,64
01,30,130522,64
01,30,131022,64
01,30,131521,65
01,30,132021,65
01,30,132520,65
01,30,133021,65
01,30,133520,65
01,30,134020,65
01,30,134520,65
01,30,135020,65
01,30,135519,65
01,30,140018,65
01,30,140519,66
01,30,141018,66
01,30,141518,66
01,30,142017,66
01,30,142518,66
01,30,143018,66
01,30,143517,66
01,30,144016,66
01,30,144516,66
01,30,145019,66
01,30,145519,66
01,30,150018,66
01,30,150517,66
01,30,151017,66
01,30,151517,66
01,30,152016,67
01,30,152515,67
01,30,153014,67
01,30,153513,67
01,30,154014,66
01,30,154518,66
01,30,155019,65
01,30,155519,65
01,30,160019,65
01,30,160522,65
01,30,161022,65
01,30,161521,66
01,30,162021,66
01,30,162522,66
01,30,163024,66
01,30,163525,54
01,30,164029,66
01,30,164532,65
01,30,165034,65
01,30,165536,65
01,30,170038,65
01,30,170540,65
01,30,171042,64
01,30,171545,64
01,30,172047,63
01,30,172546,62
01,30,173048,62
01,30,173550,62
01,30,174051,62
01,30,174551,62
01,30,175051,62
01,30,175551,61
01,30,180053,61
01,30,180555,61
01,30,181057,60
01,30,181559,60
01,30,182101,60
01,30,182602,61
01,30,183104,61
01,30,183606,61
01,30,184114,60
01,30,184616,60
01,30,185117,60
01,30,185619,60
01,30,190121,60
01,30,190621,60
01,30,191121,59
01,30,191622,59
01,30,192124,59
01,30,192626,59
01,30,193128,59
01,30,193630,59
01,30,194132,59
01,30,194634,59
01,30,195136,59
01,30,195638,59
01,30,200139,59
01,30,200641,59
01,30,201141,58
01,30,201643,58
01,30,202143,59
01,30,202644,59
01,30,203144,59
01,30,203646,58
01,30,204145,58
01,30,204645,58
01,30,205148,58
01,30,205648,58
01,30,210147,58
01,30,210646,58
01,30,211145,58
01,30,211646,58
01,30,212146,57
01,30,212646,57
01,30,213145,57
01,30,213645,57
01,30,214144,57
01,30,214642,56
01,30,215141,56
01,30,215642,56
01,30,220141,56
01,30,220642,56
01,30,221141,56
01,30,221641,56
01,30,222140,55
01,30,222639,55
01,30,223138,55
01,30,223637,55
01,30,224136,55
01,30,224635,54
01,30,225135,54
01,30,225634,54
01,30,230135,54
01,30,230637,54
01,30,231136,54
01,30,231635,54
01,30,232134,54
01,30,232633,54
01,30,233132,53
01,30,233632,53
01,30,234131,54
01,30,234630,54
01,30,235129,53
01,30,235628,53
01,31,000127,53
01,31,000626,53
01,31,001125,53
01,31,001624,53
01,31,002123,53
01,31,002622,53
01,31,003121,53
01,31,003620,52
01,31,004119,52
01,31,004618,52
01,31,005117,52
01,31,005616,52
01,31,010115,52
01,31,010614,52
01,31,011113,52
01,31,011612,52
01,31,012111,52
01,31,012610,52
01,31,013109,52
01,31,013608,52
01,31,014107,52
01,31,014606,52
01,31,015105,52
01,31,015604,52
01,31,020103,52
01,31,020602,52
01,31,021102,52
01,31,021601,52
01,31,022059,52
01,31,022559,52
01,31,023058,52
01,31,023557,52
01,31,024056,52
01,31,024556,52
01,31,025055,52
01,31,025554,52
01,31,030053,52
01,31,030552,52
01,31,031051,52
01,31,031550,52
01,31,032049,52
01,31,032549,52
01,31,033048,52
01,31,033547,52
01,31,034046,52
01,31,034545,53
01,31,035044,53
01,31,035543,53
01,31,040043,52
01,31,040542,52
01,31,041041,52
01,31,041540,52
01,31,042039,52
01,31,042538,52
01,31,043037,52
01,31,043536,52
01,31,044035,52
01,31,044534,52
01,31,045033,52
01,31,045532,52
01,31,050031,52
01,31,050530,52
01,31,051029,52
01,31,051528,52
01,31,052028,52
01,31,052526,52
01,31,053025,52
01,31,053524,52
01,31,054023,52
01,31,054522,52
01,31,055021,52
01,31,055521,52
01,31,060019,52
01,31,060518,52
01,31,061017,52
01,31,061516,52
01,31,062016,52
01,31,062515,52
01,31,063013,52
01,31,063512,52
01,31,064011,52
01,31,064510,52
01,31,065009,52
01,31,065508,52
01,31,070007,52
01,31,070506,51
01,31,071005,51
01,31,071504,52
01,31,072003,52
01,31,072502,52
01,31,073001,52
01,31,073500,52
01,31,073959,51
01,31,074459,51
01,31,074957,51
01,31,075456,51
01,31,075955,51
01,31,080454,51
01,31,080953,51
01,31,081452,52
01,31,081951,52
01,31,082450,52
01,31,082949,52
01,31,083448,52
01,31,083947,52
01,31,084446,52
01,31,084945,52
01,31,085444,52
01,31,085943,52
01,31,090442,52
01,31,090941,53
01,31,091440,53
01,31,091939,54
01,31,092438,54
01,31,092937,54
01,31,093436,55
01,31,093935,55
01,31,094434,55
01,31,094933,55
01,31,095432,55
01,31,095931,56
01,31,100430,57
01,31,100929,57
01,31,101428,57
01,31,101926,58
01,31,102426,58
01,31,102925,58
01,31,103424,58
01,31,103922,58
01,31,104421,59
01,31,104920,59
01,31,105419,59
01,31,105918,59
01,31,110417,60
01,31,110916,60
01,31,111415,61
01,31,111914,61
01,31,112413,61
01,31,112912,61
01,31,113411,61
01,31,113910,62
01,31,114409,62
01,31,114908,62
01,31,115407,63
01,31,115906,63
01,31,120405,64
01,31,120904,64
01,31,121404,64
01,31,121904,64
01,31,122403,64
01,31,122903,65
01,31,123402,65
01,31,123901,65
01,31,124400,65
01,31,124900,65
01,31,125359,66
01,31,125858,66
01,31,130357,66
01,31,130857,67
01,31,131356,67
01,31,131855,67
01,31,132356,67
01,31,132855,67
01,31,133354,67
01,31,133853,67
01,31,134353,67
01,31,134852,67
01,31,135351,67
01,31,135850,68
01,31,140349,68
01,31,140849,69
01,31,141349,69
01,31,141848,68
01,31,142348,68
01,31,142847,68
01,31,143346,68
01,31,143845,69
01,31,144344,69
01,31,144843,69
01,31,145342,69
01,31,145841,69
01,31,150340,69
01,31,150839,69
01,31,151338,69
01,31,151837,69
01,31,152336,69
01,31,152835,69
01,31,153334,69
01,31,153834,69
01,31,154333,69
01,31,154831,69
01,31,155332,69
01,31,155832,69
01,31,160331,69
01,31,160831,69
01,31,161331,68
01,31,161831,68
01,31,162330,68
01,31,162831,68
01,31,163330,67
01,31,163832,67
01,31,164332,67
01,31,164833,67
01,31,165332,67
01,31,165831,66
01,31,170330,66
01,31,170832,65
01,31,171331,65
01,31,171830,65
01,31,172330,64
01,31,172829,64
01,31,173328,64
01,31,173827,64
01,31,174327,63
01,31,174826,63
01,31,175325,63
01,31,175823,63
01,31,180322,63
01,31,180822,62
01,31,181321,62
01,31,181820,61
01,31,182319,61
01,31,182818,61
01,31,183317,61
01,31,183816,60
01,31,184315,60
01,31,184814,60
01,31,185313,60
01,31,185813,59
01,31,190312,59
01,31,190817,59
01,31,191317,59
01,31,191816,59
01,31,192316,59
01,31,192815,59
01,31,193314,58
01,31,193813,58
01,31,194312,58
01,31,194811,58
01,31,195310,58
01,31,195809,58
01,31,200308,58
01,31,200808,57
01,31,201307,57
01,31,201806,57
01,31,202306,57
01,31,202805,57
01,31,203304,57
01,31,203803,56
01,31,204303,56
01,31,204802,56
01,31,205301,56
01,31,205800,56
01,31,210259,56
01,31,210758,56
01,31,211257,56
01,31,211756,55
01,31,212255,55
01,31,212755,55
01,31,213254,55
01,31,213754,55
01,31,214253,55
01,31,214752,55
01,31,215251,55
01,31,215750,55
01,31,220249,55
01,31,220749,55
01,31,221249,54
01,31,221749,55
01,31,222248,54
01,31,222747,54
01,31,223246,54
01,31,223745,54
01,31,224244,54
01,31,224743,54
01,31,225243,54
01,31,225741,53
01,31,230240,53
01,31,230740,53
01,31,231239,53
01,31,231738,54
01,31,232237,54
01,31,232736,54
01,31,233235,53
01,31,233734,53
01,31,234233,53
01,31,234732,53
01,31,235231,53
01,31,235730,53
02,01,000229,53
02,01,000728,53
02,01,001227,53
02,01,001726,53
02,01,002225,53
02,01,002724,52
02,01,003223,52
02,01,003722,52
02,01,004221,52
02,01,004721,52
02,01,005220,52
02,01,005719,52
02,01,010218,52
02,01,010717,52
02,01,011218,52
02,01,011716,52
02,01,012215,52
02,01,012714,52
02,01,013213,52
02,01,013713,52
02,01,014212,52
02,01,014711,52
02,01,015210,52
02,01,015709,52
02,01,020208,52
02,01,020707,52
02,01,021206,52
02,01,021705,52
02,01,022204,52
02,01,022703,52
02,01,023202,52
02,01,023701,51
02,01,024200,51
02,01,024659,51
02,01,025158,51
02,01,025657,51
02,01,030156,51
02,01,030655,51
02,01,031154,51
02,01,031654,51
02,01,032153,51
02,01,032652,51
02,01,033151,51
02,01,033650,51
02,01,034149,51
02,01,034647,51
02,01,035146,51
02,01,035645,51
02,01,040144,51
02,01,040643,51
02,01,041142,51
02,01,041641,51
02,01,042140,51
02,01,042639,51
02,01,043138,51
02,01,043640,51
02,01,044139,51
02,01,044638,50
02,01,045138,50
02,01,045637,50
02,01,050136,50
02,01,050635,50
02,01,051134,50
02,01,051633,50
02,01,052133,51
02,01,052631,51
02,01,053130,51
02,01,053629,50
02,01,054128,50
02,01,054627,50
02,01,055126,50
02,01,055625,50
02,01,060124,50
02,01,060623,51
02,01,061122,51
02,01,061621,51
02,01,062120,51
02,01,062618,51
02,01,063117,51
02,01,063616,51
02,01,064115,51
02,01,064614,51
02,01,065113,51
02,01,065613,51
02,01,070112,51
02,01,070610,51
02,01,071109,51
02,01,071608,51
02,01,072108,52
02,01,072607,52
02,01,073106,52
02,01,073605,51
02,01,074104,51
02,01,074603,51
02,01,075102,52
02,01,075601,52
02,01,080100,52
02,01,080559,52
02,01,081059,52
02,01,081558,52
02,01,082057,52
02,01,082556,52
02,01,083055,53
02,01,083554,53
02,01,084053,53
02,01,084552,53
02,01,085052,53
02,01,085551,53
02,01,090050,54
02,01,090549,55
02,01,091048,55
02,01,091547,55
02,01,092046,55
02,01,092545,55
02,01,093043,56
02,01,093542,56
02,01,094041,56
02,01,094540,56
02,01,095039,56
02,01,095539,56
02,01,100038,56
02,01,100537,56
02,01,101036,56
02,01,101535,56
02,01,102034,56
02,01,102534,56
02,01,103033,56
02,01,103532,57
02,01,104031,57
02,01,104530,57
02,01,105029,57
02,01,105528,58
02,01,110027,58
02,01,110527,58
02,01,111026,58
02,01,111526,59
02,01,112025,61
02,01,112524,61
02,01,113023,61
02,01,113522,63
02,01,114021,63
02,01,114520,63
02,01,115020,63
02,01,115520,64
02,01,120018,64
02,01,120517,64
02,01,121016,64
02,01,121515,64
02,01,122014,64
02,01,122514,65
02,01,123013,65
02,01,123512,65
02,01,124011,65
02,01,124510,66
02,01,125028,67
02,01,125527,67
02,01,130026,67
02,01,130525,67
02,01,131025,67
02,01,131524,68
02,01,132023,68
02,01,132522,68
02,01,133021,68
02,01,133520,68
02,01,134019,69
02,01,134518,69
02,01,135019,69
02,01,135518,69
02,01,140017,69
02,01,140516,69
02,01,141015,69
02,01,141514,69
02,01,142014,69
02,01,142513,70
02,01,143012,70
02,01,143511,70
02,01,144010,70
02,01,144510,70
02,01,145009,70
02,01,145508,70
02,01,150007,70
02,01,150506,70
02,01,151005,71
02,01,151504,71
02,01,152004,71
02,01,152503,71
02,01,153002,71
02,01,153501,71
02,01,154000,71
02,01,154459,71
02,01,154958,71
02,01,155457,71
02,01,155956,71
02,01,160456,71
02,01,160955,71
02,01,161454,71
02,01,161953,71
02,01,162453,71
02,01,162952,71
02,01,163451,69
02,01,163951,69
02,01,164451,68
02,01,164950,68
02,01,165449,68
02,01,165949,68
02,01,170449,67
02,01,170948,67
02,01,171449,67
02,01,171948,66
02,01,172448,66
02,01,172947,66
02,01,173446,65
02,01,173945,65
02,01,174444,64
02,01,174943,64
02,01,175442,64
02,01,175942,64
02,01,180441,64
02,01,180940,63
02,01,181439,63
02,01,181939,62
02,01,182438,62
02,01,182937,62
02,01,183436,62
02,01,183935,62
02,01,184434,61
02,01,184933,61
02,01,185432,60
02,01,185931,60
02,01,190430,60
02,01,190930,60
02,01,191429,60
02,01,191927,60
02,01,192427,60
02,01,192926,60
02,01,193425,59
02,01,193925,59
02,01,194423,59
02,01,194922,59
02,01,195421,59
02,01,195921,59
02,01,200419,59
02,01,200919,59
02,01,201418,59
02,01,201918,58
02,01,202417,58
02,01,202916,58
02,01,203415,58
02,01,203914,58
02,01,204413,58
02,01,204912,58
02,01,205411,58
02,01,205911,58
02,01,210410,57
02,01,210909,57
02,01,211408,57
02,01,211907,57
02,01,212406,57
02,01,212905,57
02,01,213404,57
02,01,213903,56
02,01,214402,56
02,01,214901,56
02,01,215400,56
02,01,215859,56
02,01,220358,56
02,01,220857,56
02,01,221357,56
02,01,221856,56
02,01,222355,56
02,01,222854,55
02,01,223354,55
02,01,223853,55
02,01,224352,55
02,01,224851,55
02,01,225350,55
02,01,225850,54
02,01,230349,54
02,01,230848,54
02,01,231347,54
02,01,231847,54
02,01,232346,54
02,01,232846,54
02,01,233345,54
02,01,233844,54
02,01,234343,54
02,01,234842,54
02,01,235341,54
02,01,235841,54
02,02,000341,54
02,02,000840,54
02,02,001339,54
02,02,001838,54
02,02,002337,54
02,02,002836,54
02,02,003335,54
02,02,003835,54
02,02,004334,54
02,02,004833,54
02,02,005332,54
02,02,005832,54
02,02,010331,54
02,02,010830,54
02,02,011329,54
02,02,011828,54
02,02,012326,54
02,02,012826,54
02,02,013324,54
02,02,013823,54
02,02,014323,54
02,02,014821,54
02,02,015320,54
02,02,015819,54
02,02,020318,54
02,02,020817,54
02,02,021316,53
02,02,021816,53
02,02,022315,53
02,02,022813,53
02,02,023312,53
02,02,023811,53
02,02,024311,53
02,02,024810,53
02,02,025309,53
02,02,025808,53
02,02,030307,53
02,02,030806,53
02,02,031305,53
02,02,031804,53
02,02,032303,53
02,02,032802,53
02,02,033301,53
02,02,033800,53
02,02,034259,53
02,02,034757,53
02,02,035257,53
02,02,035756,53
02,02,040255,53
02,02,040754,53
02,02,041254,53
02,02,041753,53
02,02,042252,53
02,02,042751,53
02,02,043250,53
02,02,043750,52
02,02,044249,52
02,02,044748,52
02,02,045246,52
02,02,045745,52
02,02,050244,52
02,02,050743,52
02,02,051242,52
02,02,051741,52
02,02,052240,52
02,02,052739,52
02,02,053238,52
02,02,053737,52
02,02,054237,52
02,02,054736,52
02,02,055235,51
02,02,055734,52
02,02,060233,52
02,02,060732,52
02,02,061231,51
02,02,061730,51
02,02,062229,51
02,02,062728,51
02,02,063227,51
02,02,063726,52
02,02,064225,52
02,02,064724,52
02,02,065223,52
02,02,065721,52
02,02,070220,52
02,02,070719,52
02,02,071218,51
02,02,071717,51
02,02,072216,51
02,02,072715,51
02,02,073214,51
02,02,073713,51
02,02,074212,51
02,02,074711,51
02,02,075211,51
02,02,075709,51
02,02,080208,51
02,02,080707,51
02,02,081206,51
02,02,081705,51
02,02,082204,52
02,02,082703,52
02,02,083202,52
02,02,083701,52
02,02,084200,52
02,02,084659,53
02,02,085158,53
02,02,085657,53
02,02,090156,53
02,02,090655,53
02,02,091154,54
02,02,091653,54
02,02,092152,54
02,02,092651,54
02,02,093150,54
02,02,093649,54
02,02,094148,56
02,02,094647,57
02,02,095147,57
02,02,095646,57
02,02,100146,57
02,02,100645,57
02,02,101144,59
02,02,101643,59
02,02,102142,59
02,02,102641,59
02,02,103140,59
02,02,103639,60
02,02,104138,60
02,02,104638,61
02,02,105137,61
02,02,105636,61
02,02,110135,61
02,02,110633,62
02,02,111133,63
02,02,111632,63
02,02,112131,63
02,02,112629,64
02,02,113128,64
02,02,113627,64
